1	^	1378396
2	mG	17
2	mV	13
2	dW	41
2	sL	88
2	nX	27
2	XD	15
2	cM	26
2	_x	433
2	Ad	226
2	dM	52
2	mA	34
2	mB	34
2	rC	99
2	mC	33
2	mD	24
2	Dy	59
2	mE	16
2	mF	17
2	mH	34
2	mJ	38
2	lW	43
2	Wr	27
2	Kr	229
2	mL	32
2	Ng	53
2	mP	23
2	Gi	224
2	Sn	60
2	mW	26
2	dV	20
2	VG	9
2	mZ	10
2	5W	2
2	sS	131
2	wK	13
2	Jr	31
2	lA	57
2	Mh	14
2	l_	2238
2	nI	33
2	Is	91
2	sC	74
2	nE	89
2	_V	34
2	q9	153
2	aP	41
2	aB	66
2	yE	25
2	Ek	14
2	lC	78
2	bM	9
2	yJ	36
2	_L	80
2	Ae	22
2	dA	64
2	Af	24
2	vG	12
2	fM	11
2	sX	11
2	Ag	46
2	rT	73
2	h6	530
2	tE	23
2	l6	546
2	rK	82
2	sM	113
2	lD	60
2	aC	57
2	CT	23
2	Ay	28
2	EO	18
2	dS	76
2	dI	18
2	Il	57
2	lZ	17
2	dD	43
2	dH	34
2	yB	86
2	yA	59
2	R2	13
2	_A	73
2	Ai	57
2	Uf	7
2	nO	62
2	O'	4
2	'B	1
2	_E	38
2	eJ	68
2	kC	42
2	CG	17
2	GN	8
2	mI	10
2	II	78
2	eR	105
2	iD	34
2	rY	21
2	rE	35
2	Ey	18
2	Aj	24
2	_H	70
2	tG	37
2	rX	26
2	Ak	65
2	iC	47
2	iW	20
2	tS	80
2	aO	16
2	N1	29
2	lK	49
2	yS	110
2	SG	28
2	nF	98
2	tB	56
2	Vi	311
2	GB	13
2	oA	46
2	Ts	44
2	rV	31
2	zT	6
2	eG	91
2	eZ	27
2	Z0	5
2	cA	19
2	yG	53
2	cG	29
2	cR	16
2	oJ	26
2	zC	10
2	sG	66
2	kG	23
2	rJ	69
2	yC	74
2	yI	20
2	yL	61
2	yY	15
2	Yu	125
2	yZ	24
2	Zh	170
2	iH	36
2	iN	36
2	aF	26
2	1S	7
2	1E	1
2	xA	11
2	DF	13
2	xC	19
2	xE	10
2	xH	8
2	xI	3
2	xJ	6
2	KG	18
2	G2	10
2	aV	28
2	cC	35
2	xN	7
2	Y2	5
2	xO	5
2	Ob	36
2	xR	11
2	xS	37
2	xT	10
2	V3	1
2	VL	7
2	xW	10
2	WS	15
2	x_	574
2	rG	53
2	rI	24
2	LW	11
2	yN	33
2	NL	20
2	rN	43
2	rO	35
2	Oc	22
2	Ov	22
2	Ow	24
2	pK	8
2	Pu	72
2	rR	59
2	rU	5
2	Ud	8
2	VF	3
2	rW	48
2	WC	8
2	rZ	31
2	Ev	89
2	Tk	17
2	eO	29
2	Ou	20
2	_C	83
2	uA	7
2	uO	5
2	Ol	196
2	MK	34
2	yO	21
2	yP	47
2	yR	55
2	yV	20
2	Zi	60
2	sJ	52
2	JK	26
2	aW	31
2	Gl	67
2	Vk	2
2	Bw	10
2	dJ	31
2	JC	54
2	Ce	64
2	iA	37
2	zG	13
2	Gh	48
2	_Z	20
2	eT	80
2	GZ	5
2	ZI	11
2	eW	71
2	aZ	25
2	Ye	74
2	JR	30
2	R3	6
2	8U	3
2	Up	14
2	nK	188
2	PN	4
2	Xy	5
2	Az	28
2	oO	20
2	fC	11
2	oG	40
2	G9	5
2	CL	32
2	oS	75
2	_O	29
2	_Y	21
2	pM	14
2	tA	45
2	Ur	20
2	gA	18
2	gG	19
2	eP	70
2	vD	17
2	lI	13
2	Ig	43
2	Nu	47
2	tT	34
2	yU	7
2	Em	100
2	dG	41
2	tU	12
2	sH	82
2	tZ	9
2	eE	50
2	Et	55
2	gH	29
2	B3	9
2	0Y	1
2	YT	10
2	aR	59
2	aU	6
2	Us	39
2	Ei	45
2	sF	42
2	sO	34
2	Ot	30
2	_h	1618
2	iG	35
2	iT	43
2	jB	4
2	jL	6
2	jS	10
2	_v	805
2	wA	11
2	wC	19
2	CW	20
2	wD	20
2	wE	7
2	Eg	34
2	wF	7
2	wG	12
2	GD	11
2	Gn	12
2	wI	4
2	Ir	32
2	wJ	16
2	WE	12
2	Ji	150
2	wL	28
2	cD	38
2	wN	13
2	NJ	18
2	NP	13
2	wO	8
2	'M	1
2	wP	6
2	wR	17
2	wS	20
2	wT	19
2	Tz	10
2	wV	6
2	wW	17
2	WP	9
2	wZ	2
2	w_	437
2	_z	779
2	bS	24
2	kR	30
2	yD	73
2	Ut	16
2	Hr	22
2	iI	17
2	Iw	6
2	Ty	66
2	dK	49
2	dN	24
2	lG	52
2	jF	2
2	jG	3
2	yF	45
2	gD	16
2	DZ	9
2	GO	18
2	PK	18
2	Oa	11
2	gF	17
2	M0	15
2	OD	16
2	cB	15
2	oY	17
2	oZ	17
2	eL	114
2	hN	15
2	iL	34
2	lT	47
2	oX	21
2	Xa	30
2	Ep	17
2	PF	14
2	FC	16
2	JL	37
2	Og	20
2	uS	23
2	pF	6
2	Fj	2
2	EG	16
2	nY	43
2	Yn	5
2	Dz	22
2	kP	24
2	oN	35
2	oW	31
2	uM	15
2	gV	6
2	fY	2
2	Ao	10
2	hR	26
2	Rv	8
2	TP	33
2	PV	9
2	pJ	4
2	Ie	6
2	uH	11
2	pS	23
2	MP	26
2	Jl	8
2	Aq	12
2	lL	43
2	Ia	77
2	Nt	5
2	Zu	29
2	N6	6
2	Zj	5
2	tO	18
2	GL	13
2	oT	47
2	LV	8
2	Zl	8
2	hA	30
2	aI	19
2	HJ	14
2	kT	20
2	zZ	6
2	Eh	10
2	bR	8
2	nU	22
2	Ue	8
2	oK	30
2	tJ	33
2	Oh	22
2	Zw	9
2	tQ	4
2	Qc	4
2	uP	11
2	uN	9
2	oV	26
2	HD	24
2	vE	7
2	ID	35
2	hF	14
2	hI	8
2	Bb	9
2	IG	17
2	Fy	8
2	kI	19
2	CB	20
2	oF	38
2	X1	9
2	pI	4
2	Uc	5
2	Vu	13
2	yX	6
2	XY	9
2	tK	38
2	uT	14
2	VC	9
2	tV	13
2	tW	27
2	bA	8
2	eI	26
2	Ee	17
2	Ok	14
2	WB	11
2	vh	821
2	Aw	21
2	Ax	20
2	lF	42
2	aE	28
2	zI	4
2	Iz	16
2	ZP	5
2	^B	1577
2	Z3	6
2	B7	5
2	Qu	109
2	UO	28
2	Oj	3
2	LY	12
2	Hz	4
2	T2	15
2	N9	4
2	Pd	5
2	G_	13
2	Sb	10
2	Bt	2
2	zN	2
2	H0	11
2	FG	8
2	Tm	11
2	BG	16
2	GJ	14
2	CM	26
2	GR	24
2	HS	24
2	SU	22
2	TC	30
2	OI	10
2	D7	6
2	K6	3
2	zF	10
2	Js	21
2	BK	11
2	BL	20
2	LB	25
2	LC	36
2	Md	14
2	LR	12
2	Rp	7
2	UE	17
2	7M	2
2	DO	28
2	OW	10
2	W2	10
2	BM	32
2	cT	22
2	GF	11
2	P3	8
2	3R	13
2	hJ	29
2	JQ	6
2	QV	1
2	cF	22
2	FJ	5
2	Dh	26
2	hZ	7
2	W9	9
2	Tt	2
2	HW	6
2	GW	7
2	WV	3
2	tq	337
2	qA	3
2	Tq	1
2	X4	5
2	H9	10
2	Hb	6
2	Tp	7
2	Tw	31
2	cU	4
2	U8	2
2	Y9	3
2	EV	20
2	Vv	4
2	fK	10
2	Sd	9
2	9Q	2
2	Qn	4
2	vY	7
2	YX	7
2	Tg	7
2	cV	9
2	V8	3
2	Xv	6
2	9A	2
2	7Z	1
2	Zr	5
2	Vb	1
2	Rd	11
2	dY	7
2	qB	2
2	BV	6
2	Vn	2
2	Xp	8
2	Cc	7
2	Zg	4
2	WL	12
2	Lr	6
2	Vf	3
2	fT	11
2	Tv	6
2	zK	14
2	Jq	1
2	Wf	2
2	zU	2
2	PZ	2
2	Nj	4
2	jP	3
2	cX	4
2	XG	6
2	zP	9
2	vT	8
2	CV	8
2	V9	1
2	dX	4
2	Xo	12
2	Hn	2
2	TF	9
2	Fx	3
2	vL	3
2	L4	6
2	gY	18
2	Yq	1
2	qV	2
2	Ns	6
2	OR	49
2	UZ	4
2	ZJ	9
2	Ea	28
2	IW	4
2	WU	5
2	HR	27
2	R_	16
2	BP	9
2	BQ	2
2	QE	2
2	RL	20
2	LG	19
2	GU	19
2	BT	18
2	T_	19
2	T3	11
2	RN	19
2	BX	2
2	YD	3
2	BZ	3
2	Z5	3
2	UD	11
2	B_	9
2	L_	19
2	_U	14
2	U_	3
2	E_	18
2	D_	18
2	O_	8
2	_F	46
2	Y_	7
2	C_	21
2	MT	24
2	hD	32
2	kJ	18
2	N7	4
2	gS	28
2	oP	34
2	Ms	14
2	jK	5
2	Ef	13
2	Dw	18
2	kE	11
2	Eu	28
2	jD	4
2	zD	8
2	TV	11
2	fA	10
2	mX	6
2	Bc	5
2	Bd	5
2	dO	15
2	fD	9
2	uG	12
2	oI	17
2	It	31
2	kO	10
2	gX	11
2	tL	21
2	uE	4
2	jV	2
2	Oe	13
2	o_	2595
2	tF	21
2	dP	34
2	DG	25
2	SK	30
2	lE	21
2	Bg	3
2	jN	6
2	hL	30
2	iZ	23
2	gQ	7
2	Qi	42
2	uC	17
2	gC	28
2	gJ	18
2	Jm	14
2	gT	17
2	hP	29
2	F8	5
2	lJ	47
2	ZX	4
2	gL	36
2	Xi	67
2	oQ	5
2	Qw	6
2	pT	12
2	G6	5
2	EU	7
2	Eb	20
2	Bk	4
2	kA	39
2	kD	34
2	kV	16
2	zL	10
2	fP	7
2	Lt	7
2	Bm	6
2	Yi	38
2	bW	6
2	aX	11
2	3I	2
2	Rx	7
2	vN	6
2	R8	5
2	gE	14
2	sU	14
2	vP	13
2	_I	23
2	Ih	16
2	Bp	5
2	P_	13
2	M1	33
2	Hj	7
2	eU	7
2	X9	4
2	OC	14
2	RP	19
2	_W	37
2	jM	6
2	vK	17
2	KI	27
2	Bz	3
2	H1	7
2	Bs	4
2	uF	7
2	Gg	4
2	Mk	5
2	gZ	21
2	kH	34
2	vB	10
2	fF	5
2	Bv	6
2	Oo	18
2	Bx	1
2	FP	7
2	Mx	6
2	^C	1774
2	K1	25
2	R4	7
2	4G	5
2	VO	7
2	L8	11
2	TG	14
2	XE	5
2	Tl	3
2	YP	8
2	IV	20
2	0F	3
2	D9	7
2	9F	3
2	NZ	16
2	EZ	9
2	RV	17
2	PS	39
2	FS	10
2	G0	27
2	Gj	3
2	Gw	12
2	Y0	7
2	NH	18
2	HB	15
2	E0	54
2	W0	9
2	HQ	5
2	Q1	6
2	TO	38
2	RF	10
2	_X	17
2	JE	33
2	Y1	11
2	CJ	8
2	JP	39
2	VE	18
2	LD	27
2	DW	12
2	Lj	4
2	CN	19
2	Np	5
2	OA	12
2	N4	9
2	4V	2
2	PR	33
2	Vc	3
2	CQ	5
2	QK	2
2	QS	3
2	QU	5
2	UI	14
2	T8	3
2	SV	17
2	VD	14
2	pO	5
2	CX	6
2	Sg	4
2	6I	1
2	XB	9
2	CY	7
2	YQ	1
2	CZ	7
2	HG	11
2	Z1	13
2	Wz	4
2	bB	9
2	bF	5
2	bK	12
2	fL	14
2	vS	26
2	lH	55
2	WW	9
2	IX	4
2	Cb	7
2	Kw	16
2	Cf	1
2	Cg	3
2	VV	21
2	VR	15
2	SF	19
2	_u	325
2	TW	18
2	Y7	2
2	YZ	5
2	M3	10
2	cJ	13
2	uX	7
2	uL	19
2	u_	1034
2	iQ	7
2	Lh	6
2	gR	13
2	JJ	40
2	cI	9
2	TZ	10
2	W6	5
2	gM	33
2	_Q	10
2	TK	10
2	hE	15
2	hH	27
2	hT	28
2	Pf	9
2	Y5	1
2	jO	3
2	kL	26
2	kY	8
2	iY	17
2	JD	34
2	Op	25
2	Cj	7
2	Ck	2
2	yQ	10
2	FM	16
2	Cm	13
2	Cn	5
2	bC	11
2	W7	3
2	sI	26
2	Eq	3
2	Q8	2
2	lX	4
2	IQ	5
2	C8	6
2	Vs	3
2	Tx	4
2	Cp	9
2	Cq	2
2	gP	13
2	nQ	19
2	PJ	14
2	w5	253
2	ZO	3
2	zM	16
2	Cs	17
2	Ct	5
2	tX	13
2	J7	4
2	Cv	5
2	Cw	3
2	Cx	3
2	Nn	3
2	^D	2190
2	U1	19
2	TY	12
2	FO	12
2	GS	25
2	S3	10
2	EJ	15
2	FV	3
2	SQ	5
2	QY	4
2	W1	24
2	NK	18
2	WX	3
2	JF	29
2	iX	12
2	P0	25
2	Jv	13
2	7R	4
2	LF	10
2	LT	22
2	Lk	6
2	Gb	8
2	aQ	4
2	Qx	5
2	Ml	12
2	DN	13
2	LX	8
2	XU	5
2	DQ	3
2	Qv	3
2	E2	19
2	W3	1
2	FR	11
2	Tf	2
2	RZ	5
2	Rt	3
2	DV	16
2	WG	7
2	Xk	1
2	X7	4
2	KX	2
2	iV	18
2	VT	7
2	YW	5
2	Gx	2
2	SZ	5
2	ZT	4
2	Ll	13
2	Y3	3
2	lY	7
2	zJ	8
2	KZ	4
2	Ez	12
2	zW	8
2	kX	6
2	Xr	4
2	kZ	8
2	hY	10
2	YN	4
2	Iy	5
2	P5	2
2	dQ	4
2	WD	11
2	WK	4
2	dZ	13
2	Db	7
2	IH	8
2	Dd	3
2	Fc	2
2	pC	6
2	pR	6
2	5O	2
2	Vd	6
2	Ul	32
2	kF	23
2	vI	15
2	Dj	20
2	vJ	4
2	cQ	4
2	Df	4
2	fJ	5
2	wQ	4
2	Dg	7
2	Io	11
2	C5	1
2	fO	4
2	Oz	14
2	'd	3
2	vV	10
2	kW	21
2	tY	9
2	uJ	6
2	jC	5
2	Dl	5
2	A8	3
2	vW	2
2	Dn	5
2	cH	12
2	YM	6
2	If	5
2	KL	17
2	ZY	5
2	HX	5
2	Dt	4
2	uY	7
2	eQ	9
2	gK	14
2	Ky	84
2	Dv	8
2	^E	874
2	7K	1
2	0X	5
2	O7	2
2	IJ	6
2	R9	6
2	O8	1
2	EQ	3
2	iE	9
2	Mn	6
2	Od	13
2	Ej	7
2	ZM	5
2	Jk	4
2	Gd	6
2	Wx	4
2	Eo	6
2	T4	6
2	cE	8
2	JZ	8
2	K_	7
2	kQ	2
2	R7	4
2	uD	10
2	gU	3
2	Ew	16
2	dU	3
2	bD	7
2	KN	2
2	^F	738
2	W4	6
2	F7	10
2	PE	27
2	FW	7
2	G7	3
2	FH	7
2	FI	12
2	Lw	5
2	zE	4
2	FU	2
2	O0	9
2	X_	7
2	F_	8
2	mQ	6
2	Ff	2
2	Fg	6
2	Fh	1
2	pP	4
2	pV	4
2	4W	3
2	Fk	2
2	OX	9
2	wX	3
2	pD	8
2	Fm	3
2	Fn	1
2	Fp	2
2	Ic	27
2	mU	7
2	Fs	5
2	Fz	1
2	^G	1008
2	Ss	14
2	G4	4
2	G5	5
2	Zz	11
2	jE	3
2	Gv	3
2	I_	7
2	QD	4
2	Gz	3
2	Jp	13
2	U7	1
2	VU	1
2	Mv	13
2	0O	2
2	RX	3
2	UF	5
2	Tj	11
2	WQ	2
2	GX	10
2	XJ	6
2	WN	6
2	WO	8
2	GY	4
2	fW	5
2	gN	14
2	vF	6
2	Xz	5
2	Gc	2
2	HK	15
2	lU	5
2	fH	11
2	VH	2
2	sQ	4
2	Gf	3
2	1L	6
2	bH	4
2	4K	2
2	Kp	7
2	kU	2
2	bP	7
2	Gm	9
2	Hw	5
2	K5	3
2	Gp	2
2	fZ	1
2	Gs	10
2	Gt	3
2	V_	6
2	XM	9
2	Gy	8
2	^H	929
2	H7	4
2	H8	5
2	YF	2
2	FY	2
2	Q9	2
2	Mz	2
2	Mp	7
2	UX	4
2	XI	21
2	SY	9
2	X3	6
2	9X	1
2	XH	4
2	U2	33
2	HZ	3
2	iJ	22
2	Hc	1
2	Hd	5
2	Hg	3
2	Hh	2
2	KW	7
2	uI	3
2	Ik	11
2	pZ	4
2	xU	1
2	Hl	6
2	cO	2
2	pL	4
2	5N	3
2	NF	9
2	Jy	6
2	Hs	19
2	Kj	4
2	Ht	3
2	Hv	1
2	hX	1
2	X5	2
2	^I	611
2	Nh	9
2	ZW	3
2	I3	3
2	Vm	3
2	7V	1
2	PX	5
2	Tb	4
2	P9	5
2	Pp	4
2	gO	5
2	O2	25
2	Pz	1
2	cY	4
2	Ib	7
2	mY	7
2	hx	637
2	Ii	4
2	Ij	3
2	TX	6
2	Ys	11
2	Ip	7
2	Iq	2
2	Iu	8
2	vZ	6
2	Rz	2
2	ZB	5
2	Ix	2
2	^J	2873
2	8K	3
2	J3	2
2	J4	2
2	J5	3
2	Yc	2
2	Yl	3
2	Lp	6
2	3X	5
2	S7	3
2	YI	6
2	O6	2
2	IY	5
2	Jf	5
2	Jz	8
2	Y4	4
2	F0	4
2	Wl	5
2	OE	8
2	Wd	2
2	QP	1
2	Sj	9
2	UH	7
2	JV	7
2	JX	4
2	YY	4
2	Z_	4
2	bG	3
2	bJ	3
2	bL	7
2	bV	2
2	bT	7
2	bZ	2
2	Mm	1
2	hU	3
2	Uh	3
2	Qz	1
2	JY	7
2	Jb	11
2	Jc	13
2	pB	14
2	fE	4
2	fG	7
2	Tc	9
2	Uw	7
2	Uk	9
2	Wn	2
2	Jg	5
2	Jh	12
2	uW	9
2	Jj	5
2	Jn	8
2	4N	4
2	3Y	2
2	Qy	1
2	M9	3
2	Z6	3
2	KB	14
2	jX	1
2	Xe	31
2	V1	8
2	pN	5
2	L9	7
2	Jt	11
2	Ox	8
2	Jw	7
2	^K	1385
2	UG	7
2	UV	1
2	Ls	8
2	I5	3
2	OZ	3
2	KP	10
2	Km	10
2	XZ	7
2	Yk	1
2	p_	493
2	Kb	8
2	xQ	2
2	Qb	3
2	bU	3
2	Kc	4
2	Kd	1
2	Kf	1
2	Kg	2
2	fV	2
2	Rn	5
2	Kk	3
2	Zq	3
2	Kt	3
2	Kv	5
2	9I	1
2	QB	3
2	Kz	2
2	^L	1297
2	3T	3
2	QI	4
2	LQ	2
2	Qs	1
2	MQ	1
2	QL	8
2	RQ	4
2	D'	1
2	'E	1
2	5G	2
2	VN	7
2	Vz	1
2	Lb	6
2	Lc	7
2	Ld	5
2	pG	6
2	xG	8
2	'S	1
2	XT	8
2	uZ	11
2	Ln	4
2	Rg	7
2	5P	4
2	P8	5
2	7S	2
2	Lv	8
2	Lx	3
2	Lz	4
2	7N	2
2	^M	2810
2	I4	2
2	4I	1
2	N8	5
2	WJ	7
2	HV	2
2	Wm	5
2	Ws	6
2	WF	5
2	XR	4
2	MY	8
2	Yt	3
2	MZ	5
2	A6	5
2	Nv	5
2	VW	5
2	Oi	6
2	uV	3
2	QM	2
2	W8	3
2	Ug	3
2	Mb	15
2	Xm	3
2	Mg	6
2	Nw	3
2	Ft	3
2	vH	5
2	Qh	1
2	Mt	7
2	Xb	2
2	8Q	3
2	QT	3
2	^N	1027
2	0A	1
2	T9	4
2	9B	1
2	OJ	7
2	NQ	1
2	Zk	3
2	Nb	1
2	Nc	3
2	Nd	4
2	Ny	17
2	Nk	1
2	Nq	1
2	qX	2
2	Z7	2
2	Nr	8
2	Nx	1
2	^O	469
2	O9	2
2	O5	2
2	UU	2
2	QF	2
2	YV	3
2	bO	1
2	zV	3
2	Oy	5
2	^P	1322
2	Bf	2
2	Uj	4
2	uK	10
2	jT	3
2	4O	1
2	Vj	3
2	Xx	14
2	Pg	2
2	pW	5
2	Pj	2
2	Pk	3
2	Xt	3
2	Pm	6
2	Fd	3
2	Um	11
2	VX	2
2	Pt	2
2	Pv	6
2	Pw	3
2	^Q	126
2	Q3	4
2	Q5	5
2	Q7	2
2	QC	1
2	QG	1
2	QO	2
2	QQ	4
2	QR	3
2	QW	2
2	QZ	1
2	Qa	7
2	Qj	2
2	Qm	1
2	Qo	1
2	Qr	2
2	Sx	2
2	^R	1661
2	Y8	2
2	S8	2
2	pE	2
2	Rb	4
2	hQ	2
2	8V	1
2	Rj	4
2	Rl	9
2	Rr	4
2	Rs	10
2	Rw	10
2	^S	2866
2	0Z	4
2	ZD	2
2	ZR	4
2	Ux	3
2	fU	3
2	Z2	4
2	Sf	1
2	zQ	2
2	Sq	15
2	wY	1
2	lQ	1
2	Ww	4
2	3F	2
2	^T	1682
2	3V	2
2	Px	2
2	xX	12
2	Q2	1
2	Yd	2
2	XF	1
2	Tn	3
2	^U	249
2	0U	3
2	UQ	1
2	P6	4
2	UW	3
2	Ub	7
2	Ui	1
2	Uo	3
2	E9	2
2	Uv	3
2	^V	608
2	2Y	2
2	Jx	1
2	qY	1
2	ZV	2
2	VJ	2
2	7O	1
2	8E	1
2	XW	7
2	7I	1
2	OQ	1
2	qo	187
2	Vg	1
2	Vt	1
2	^W	532
2	J8	2
2	Dq	1
2	Hp	1
2	Z4	2
2	Ym	3
2	WY	5
2	Yz	2
2	Wb	5
2	Wk	1
2	Yx	1
2	Wq	1
2	Wt	2
2	^X	185
2	7L	2
2	X8	2
2	qO	1
2	U9	2
2	XK	1
2	XN	1
2	XQ	1
2	Xc	3
2	0P	2
2	Xg	2
2	Xh	2
2	6Z	1
2	Xj	1
2	Xn	1
2	Xw	2
2	^Y	375
2	YK	1
2	Z8	2
2	ZQ	1
2	O3	1
2	Yb	1
2	qG	1
2	Yp	2
2	Yr	5
2	jU	2
2	jZ	1
2	^Z	379
2	ZF	2
2	Zb	3
2	Zf	2
2	Zn	3
2	Zs	4
2	Zv	5
2	^$	3
2	_^	1
2	^`	2
2	`r	2
2	o'	12
2	'l	3
2	6V	2
2	Vq	1
2	qR	2
2	8X	1
2	'm	1
2	^b	55658
2	bY	2
2	Oq	1
2	$m	4
2	^c	66584
2	Hx	2
2	'c	2
2	^d	75535
2	'r	1
2	Pn	3
2	9R	2
2	1O	2
2	fQ	1
2	Nf	1
2	^e	37465
2	2X	1
2	3Z	1
2	jW	3
2	^f	32505
2	a#	1
2	#2	2
2	T6	1
2	^g	44681
2	bQ	1
2	Wj	2
2	Uy	1
2	m/	4
2	/b	1
2	/g	1
2	u/	1
2	/x	1
2	a/	1
2	/i	1
2	/t	2
2	o/	1
2	/c	1
2	n#	1
2	0%	1
2	%g	1
2	^h	37699
2	s/	1
2	/$	1
2	^i	26235
2	Qe	1
2	^j	95353
2	vX	1
2	jA	1
2	2O	1
2	'b	2
2	^k	54007
2	QX	1
2	^l	50782
2	't	1
2	uQ	1
2	^m	113315
2	Qk	1
2	d'	1
2	'e	2
2	s#	2
2	#e	2
2	l'	1
2	'o	1
2	aä	1
2	äe	1
2	^n	42811
2	8Z	1
2	^o	17298
2	^p	54162
2	p#	1
2	Xd	1
2	t'	1
2	'5	1
2	4'	1
2	'i	1
2	^q	4953
2	qS	3
2	pY	1
2	^r	64076
2	8W	2
2	1V	2
2	Zt	1
2	Z9	1
2	^s	115276
2	PQ	1
2	Xl	1
2	Vp	1
2	6W	1
2	7Y	1
2	xY	1
2	^t	61110
2	n=	1
2	=g	1
2	^u	7491
2	qZ	1
2	^v	28402
2	Lf	1
2	TQ	1
2	Qg	1
2	6Q	1
2	^w	26770
2	^x	9777
2	^y	21791
2	9L	1
2	m'	1
2	^z	19322
2	Kq	1
2	^{	1
2	{$	1
2	^~	1
2	~$	1
